"Time","Fraction dissolved","Fraction absorbed to mucosa","Fraction absorbed to portal vein","Fraction absorbed to venous blood","Fraction excrected to feces"
8055,0.225938051939011,0.224438101053238,2.3373323460805,2.15001390346067,0.00035936213680543
8070,0.226077079772949,0.224608391523361,2.33913622761069,2.15169070428008,0.000360226287739351
8085,0.226205557584763,0.224761590361595,2.34076115183259,2.15319832975092,0.000361090700607747
8100,0.226325213909149,0.224901601672173,2.34224895908692,2.15457709443164,0.000361955346306786
8115,0.226437374949455,0.225030928850174,2.34362558767245,2.15585164818264,0.000362820341251791
8130,0.226543098688126,0.225151300430298,2.34490899096068,2.15703938492192,0.000363685685442761
8145,0.226643204689026,0.225263997912407,2.34611278232017,2.15815274825161,0.000364551407983527
8160,0.226738348603249,0.225370019674301,2.34724698105455,2.1592014014595,0.000365417479770258
8175,0.226829081773758,0.225470185279846,2.34832018240401,2.16019334642598,0.000366283929906785
8190,0.226915866136551,0.225565135478973,2.34933921848252,2.16113492362408,0.000367150700185448
8205,0.226999074220657,0.22565546631813,2.35030995507531,2.16203157501061,0.000368017790606245
8220,0.227079048752785,0.225741639733315,2.35123754593585,2.16288813222945,0.000368885172065347
8235,0.227156057953835,0.225824102759361,2.35212622934825,2.1637086470802,0.000369752728147432
8250,0.227230340242386,0.225903213024139,2.35297990453389,2.16449661190899,0.00037062048795633
8265,0.227302119135857,0.225979298353195,2.35380206383889,2.16525548515564,0.00037148836418055
8280,0.22737155854702,0.226052656769753,2.35459570796838,2.16598767416552,0.0003723562695086
8295,0.22743883728981,0.226123541593552,2.35536356637734,2.16669606097184,0.000373224203940481
8310,0.227504104375839,0.226192191243172,2.35610802945801,2.16738271385723,0.00037409205106087
8325,0.227567479014397,0.226258799433708,2.35683125025872,2.16804965024494,0.000374959781765938
8340,0.227629065513611,0.226323559880257,2.35753514448388,2.16869863326116,0.000375827337848023
8355,0.227688983082771,0.22638663649559,2.358221390494,2.1693312056413,0.000376694719307125
8370,0.227747306227684,0.22644816339016,2.35889137844627,2.16994885926136,0.000377561809727922
8385,0.227804139256477,0.226508289575577,2.35954658326356,2.17055279779405,0.000378428609110415
8400,0.227859556674957,0.226567104458809,2.36018822557169,2.17114407233381,0.000379295117454603
8415,0.22791363298893,0.226624727249146,2.360817339512,2.17172375092824,0.000380161305656657
8430,0.227966412901878,0.226681247353554,2.36143470492875,2.17229257951535,0.000381027144612744
8445,0.228017970919609,0.226736724376678,2.36204122033817,2.1728514735645,0.000381892663426697
8460,0.228068351745605,0.226791232824326,2.36263763167827,2.17340087385725,0.000382757832994685
8475,0.228117614984512,0.226844847202301,2.36322439668374,2.17394139070649,0.000383622711524367
8490,0.228165790438652,0.226897597312927,2.36380214262062,2.17447348184693,0.000384487269911915
8505,0.228212952613831,0.226949527859688,2.36437127636418,2.17499772368519,0.000385351566364989
8520,0.228259116411209,0.227000698447227,2.3649321539303,2.17551443833087,0.000386215600883588
8535,0.228304326534271,0.227051109075546,2.36548504656915,2.17602377836219,0.000387079431675375
8550,0.228348612785339,0.227100819349289,2.36603039506228,2.17652604893562,0.000387943087844178
8565,0.228392019867897,0.227149844169617,2.36656836894106,2.17702155520761,0.000388806598493829
8580,0.228434577584267,0.22719818353653,2.36709912078372,2.17751028022502,0.000389669963624328
8595,0.228476285934448,0.22724586725235,2.36762266754338,2.17799252914431,0.000390533270547166
8610,0.228517219424248,0.227292910218239,2.36813941609534,2.17846847149684,0.000391396519262344
8625,0.228557363152504,0.227339312434196,2.36864926472076,2.17893807337634,0.000392259767977521
8640,0.228596746921539,0.227385103702545,2.36915246771669,2.17940152126732,0.000393122987588868
8655,0.224040597677231,0.213399335741997,2.40402289938072,2.20664161746804,0.000393986265407875
8670,0.2247044891119,0.218620911240578,2.46386133399297,2.26229944253946,0.000394849572330713
8685,0.225109443068504,0.221676200628281,2.49995873195401,2.29761964091335,0.000395712937461212
8700,0.225407317280769,0.223099276423454,2.51677492096191,2.3142143371936,0.000396576360799372
8715,0.225646004080772,0.223797023296356,2.52494148413094,2.32218895695181,0.000397439871449023
8730,0.225846946239471,0.224199831485748,2.52960758064013,2.32667077286786,0.000398303440306336
8745,0.226021587848663,0.224475488066673,2.53277876653081,2.32967319028524,0.000399167096475139
8760,0.226176828145981,0.224689364433289,2.535231851468,2.33197374785384,0.000400030898163095
8775,0.22631710767746,0.224868685007095,2.53728767355889,2.33389080852294,0.000400894845370203
8790,0.226445436477661,0.225025877356529,2.53909155508909,2.33556759238921,0.000401758996304125
8805,0.226564034819603,0.225167274475098,2.54071632673275,2.33707521786005,0.00040262338006869
8820,0.226674482226372,0.225296512246132,2.54220411703395,2.33845384691568,0.000403488054871559
8835,0.226778030395508,0.225415900349617,2.54358060999439,2.33972853629178,0.000404353049816564
8850,0.226875618100166,0.225527003407478,2.54486401328262,2.34091627303105,0.000405218394007534
8865,0.226968005299568,0.225631028413773,2.54606763511074,2.34202950073565,0.000406084087444469
8880,0.227055832743645,0.225728899240494,2.54720183384512,2.34307828956863,0.000406950159231201
8895,0.227139592170715,0.22582134604454,2.5482747639444,2.34407009891002,0.000407816609367728
8910,0.227219700813293,0.225909009575844,2.54929391869487,2.34501167610812,0.000408683379646391
8925,0.227296516299248,0.225992381572723,2.55026451966257,2.34590832749465,0.000409550470067188
8940,0.227370336651802,0.226071923971176,2.55119197489801,2.34676488471349,0.00041041782242246
8955,0.227441415190697,0.226148039102554,2.55208050573219,2.34758539956425,0.000411285407608375
8970,0.227509990334511,0.226221054792404,2.55293431654292,2.34837336439303,0.000412153138313442
8985,0.227576240897179,0.226291298866272,2.55375645889478,2.34913222068654,0.000413021014537662
9000,0.227640345692635,0.226359009742737,2.55454996739918,2.34986442664956,0.000413888919865713
9015,0.227702453732491,0.226424440741539,2.55531782580814,2.35057279650274,0.000414756854297593
9030,0.227762699127197,0.226487800478935,2.55606215326372,2.35125946634127,0.000415624701417983
9045,0.227821186184883,0.226549297571182,2.55678535711129,2.35192638577585,0.00041649243212305
9060,0.227878034114838,0.226609081029892,2.55748925133644,2.35257525012011,0.000417359988205135
9075,0.227933347225189,0.226667299866676,2.55817536172147,2.35320795812534,0.000418227340560406
9090,0.227987185120583,0.226724103093147,2.55884548529884,2.35382545916718,0.000419094430981204
9105,0.228039652109146,0.226779595017433,2.55950055449104,2.35442939769986,0.000419961259467527
9120,0.228090807795525,0.226833879947662,2.56014231547113,2.35502080786472,0.000420827767811716
9135,0.228140711784363,0.226887077093124,2.56077115816125,2.35560035083406,0.000421693926909938
9150,0.228189438581467,0.226939246058464,2.561388523578,2.35616917942117,0.000422559765866026
9165,0.228237017989159,0.226990446448326,2.56199503898742,2.35672807347032,0.000423425284679979
9180,0.228283539414406,0.227040767669678,2.56259131470243,2.35727747376306,0.000424290454247966
9195,0.228329002857208,0.227090254426003,2.56317821533299,2.35781799061231,0.000425155332777649
9210,0.228373482823372,0.227138936519623,2.56375580869164,2.3583502004247,0.000426019891165197
9225,0.228417009115219,0.227186888456345,2.56432495938834,2.358874323591,0.000426884187618271
9240,0.228459626436234,0.227234110236168,2.56488595562641,2.35939103823668,0.00042774822213687
9255,0.228501364588737,0.227280661463737,2.56543884826526,2.35990037826801,0.000428612052928656
9270,0.228542238473892,0.227326542139053,2.5659841967584,2.36040264884144,0.00042947570909746
9285,0.228582307696342,0.227371782064438,2.56652203501208,2.36089813816029,0.000430339190643281
9300,0.228621587157249,0.227416411042213,2.56705265122965,2.36138688013084,0.00043120258487761
9315,0.228660091757774,0.22746042907238,2.56757633361441,2.36186912905012,0.000432065891800448
9330,0.228697866201401,0.227503851056099,2.56809308216636,2.36234507140266,0.000432929140515625
9345,0.22873492538929,0.227546691894531,2.56860291383864,2.36281467328216,0.000433792360126972
9360,0.228771284222603,0.227588951587677,2.56910611683458,2.36327812117313,0.000434655608842149
9375,0.224547490477562,0.214593082666397,2.60395376348323,2.39055751474414,0.000435518857557327
9390,0.225163966417313,0.219449117779732,2.66375861393218,2.44628832306794,0.000436382164480165
9405,0.225539982318878,0.222289949655533,2.69983870274091,2.48164829349993,0.000437245529610664
9420,0.22581659257412,0.223612844944,2.71664748322818,2.49825962080704,0.000438108952948824
9435,0.226038232445717,0.224261268973351,2.72481170686438,2.50624010635046,0.000438972463598475
9450,0.226224809885025,0.224635496735573,2.7294768879042,2.51072393968974,0.000439836032455787
9465,0.226386994123459,0.224891528487206,2.73264776863843,2.51372727257649,0.000440699688624591
9480,0.226531133055687,0.225090175867081,2.73510081966935,2.51602816920782,0.000441563490312546
9495,0.226661384105682,0.225256726145744,2.73715635355692,2.51794565370533,0.000442427437519655
9510,0.226780563592911,0.225402697920799,2.7389599468838,2.51962260710297,0.000443291588453576
9525,0.226890683174133,0.225534021854401,2.74058498977764,2.52113036819889,0.000444155972218141
9540,0.226993247866631,0.225654050707817,2.74207250882866,2.52250928545785,0.000445020647021011
9555,0.227089390158653,0.22576493024826,2.74344898483596,2.52378399178708,0.000445885641966015
9570,0.227180004119873,0.225868120789528,2.74473209992087,2.52497189805772,0.000446750986156985
9585,0.227265805006027,0.225964725017548,2.74593572174899,2.52608554959073,0.000447616679593921
9600,0.227347359061241,0.22605562210083,2.74706990353024,2.52713433842371,0.000448482751380652
9615,0.227425128221512,0.226141482591629,2.74814281667638,2.52812643596841,0.00044934920151718
9630,0.227499514818192,0.226222887635231,2.74916170017667,2.52906816574475,0.000450216000899673
9645,0.227570846676826,0.226300328969955,2.75013230114436,2.5299649697095,0.00045108309132047
9660,0.227639392018318,0.226374208927155,2.75105973942667,2.53082139130325,0.000451950472779572
9675,0.227705389261246,0.226444885134697,2.75194827026084,2.53164219435733,0.000452818057965487
9690,0.227769061923027,0.226512715220451,2.75280208107158,2.53243017613925,0.000453685817774385
9705,0.227830588817596,0.226577937602997,2.75362395217325,2.53318918501099,0.000454553693998605
9720,0.227890118956566,0.226640820503235,2.75441773192784,2.53392139097401,0.000455421628430486
9735,0.227947786450386,0.226701587438583,2.75518530213348,2.53463004903051,0.000456289562862366
9750,0.228003725409508,0.226760447025299,2.75592962958906,2.53531671886904,0.000457157409982756
9765,0.228058040142059,0.226817548274994,2.75665283343663,2.53598379088184,0.000458025169791654
9780,0.228110834956169,0.226873070001602,2.75735671070865,2.53663279085119,0.000458892754977569
9795,0.228162184357643,0.226927131414413,2.75804283804681,2.53726549885642,0.000459760136436671
9810,0.228212177753448,0.22697988152504,2.75871267342086,2.53788316942963,0.000460627226857468
9825,0.228260904550552,0.227031424641609,2.75936801386324,2.53848697233722,0.000461494084447622
9840,0.228308394551277,0.227081850171089,2.76000950359315,2.53907838250207,0.000462360592791811
9855,0.22835473716259,0.227131247520447,2.76063860058031,2.53965807804964,0.000463226780993864
9870,0.228399991989136,0.227179676294327,2.76125569474688,2.54022717788693,0.000464092649053782
9885,0.228444173932076,0.227227240800858,2.7618622101563,2.5407858006859,0.000464958196971565
9900,0.228487357497215,0.227273970842361,2.76245846891818,2.54133533660374,0.000465823395643383
9915,0.228529587388039,0.227319926023483,2.76304538650187,2.54187585345298,0.000466688274173066
9930,0.228570893406868,0.227365136146545,2.76362297986052,2.5424082158436,0.000467552861664444
9945,0.228611305356026,0.227409660816193,2.76419211360409,2.542932474635,0.000468417158117518
9960,0.228650882840157,0.227453514933586,2.76475283859198,2.54344918928068,0.000469281221739948
9975,0.228689625859261,0.227496743202209,2.76530600248101,2.54395839368691,0.000470145081635565
9990,0.228727594017982,0.227539345622063,2.7658510966771,2.54446068121348,0.000471008737804368
10005,0.228764802217484,0.227581366896629,2.76638920618097,2.54495630615742,0.000471872248454019
10020,0.228801265358925,0.227622807025909,2.7669198054454,2.54544504812797,0.000472735671792179
10035,0.22883702814579,0.227663680911064,2.76744348783015,2.54592743267235,0.000473598978715017
10050,0.22887210547924,0.227704003453255,2.76795996513192,2.54640323939979,0.000474462256534025
10065,0.228906512260437,0.227743789553642,2.76847006805439,2.54687299385752,0.000475325505249202
10080,0.228940278291702,0.227783039212227,2.76897299980014,2.54733642479535,0.000476188753964379
10095,0.224968656897545,0.215635493397713,2.80381945972924,2.57457609716767,0.000477052031783387
10110,0.225544035434723,0.220160856842995,2.86362193673909,2.63023285419149,0.000477915338706225
10125,0.225895002484322,0.222808748483658,2.899700804922,2.6655525948307,0.000478778732940555
10140,0.226153150200844,0.22404208779335,2.9165092293934,2.6821468503294,0.000479642156278715
10155,0.226360023021698,0.224646806716919,2.9246734530296,2.69012145313448,0.000480505666928366
10170,0.226534157991409,0.224995911121368,2.92933861711629,2.69460326905052,0.000481369264889508
10185,0.226685523986816,0.225234806537628,2.93250949785052,2.6976056864679,0.000482232950162143
10200,0.226820066571236,0.225420162081718,2.93496227763125,2.69990626098964,0.000483096751850098
10215,0.226941630244255,0.225575566291809,2.937018082769,2.70182344033069,0.000483960699057207
10230,0.227052867412567,0.225711807608604,2.93882169304902,2.70350010552501,0.000484824849991128
10245,0.227155640721321,0.225834354758263,2.94044644773955,2.70500771404271,0.000485689262859523
10260,0.22725136578083,0.225946366786957,2.94193394983743,2.70638647872344,0.000486553937662393
10275,0.22734110057354,0.226049825549126,2.94331044279787,2.70766103247444,0.000487418932607397
10290,0.227425679564476,0.226146131753922,2.94459382913296,2.70884865054176,0.000488284276798368
10305,0.227505758404732,0.226236283779144,2.94579719666403,2.70996199691832,0.000489149999339134
10320,0.22758187353611,0.22632110118866,2.94693136149214,2.71101078575129,0.000490016071125865
10335,0.227654457092285,0.226401224732399,2.94800429159142,2.71200259509268,0.000490882550366223
10350,0.227723881602287,0.226477190852165,2.94902344634189,2.71294430791588,0.000491749320644885
10365,0.227790459990501,0.226549446582794,2.94999404730959,2.71384082367731,0.000492616381961852
10380,0.227854430675507,0.226618394255638,2.95092121434171,2.71469751652124,0.000493483792524785
10395,0.227916046977043,0.226684361696243,2.95180972822275,2.71551776012182,0.0004943513777107
10410,0.227975472807884,0.226747646927834,2.95266352208034,2.71630599620079,0.000495219079311937
10425,0.228032886981964,0.22680851817131,2.95348541013515,2.71706473382234,0.000496086955536157
10440,0.228088453412056,0.226867198944092,2.95427918988974,2.71779692283223,0.000496954889968038
10455,0.228142276406288,0.226923912763596,2.95504676009538,2.71850529268541,0.000497822824399918
10470,0.22819447517395,0.226978823542595,2.95579134184801,2.71919196252394,0.000498690642416477
10485,0.228245168924332,0.227032110095024,2.95651429139853,2.71985876328656,0.000499558402225375
10500,0.2282944470644,0.227083921432495,2.95721818562369,2.72050774630277,0.00050042598741129
10515,0.22834238409996,0.227134376764297,2.95790427905558,2.721140454308,0.000501293339766562
10530,0.228389039635658,0.227183610200882,2.95857413138276,2.72175810792807,0.000502160401083529
10545,0.228434517979622,0.227231696248055,2.95922947182514,2.72236189388253,0.000503027229569852
10560,0.228478848934174,0.227278754115105,2.95987094460191,2.72295332100052,0.000503893767017871
10575,0.228522092103958,0.227324858307838,2.96050007549535,2.72353299959495,0.000504759897012264
10590,0.228564321994781,0.227370068430901,2.96111740700583,2.72410182818206,0.000505625794176012
10605,0.228605568408966,0.227414444088936,2.96172365116507,2.72466070527807,0.000506491283886135
10620,0.228645876049995,0.22745805978775,2.96231992688008,2.72520996994572,0.000507356482557952
10635,0.228685289621353,0.227500945329666,2.96290684446378,2.72575048679497,0.000508221331983805
10650,0.228723838925362,0.227543145418167,2.96348443782243,2.72628257793541,0.000509085890371352
10665,0.228761553764343,0.227584689855576,2.96405355461285,2.72680681977367,0.000509950157720596
10680,0.228798493742943,0.227625623345375,2.96461429655388,2.72732353441935,0.000510814250446856
10695,0.22883465886116,0.227665960788727,2.96516744348978,2.72783275577872,0.000511678052134812
10710,0.228870093822479,0.227705731987953,2.965712554639,2.72833529760233,0.000512541679199785
10725,0.228904813528061,0.227744936943054,2.96625064718974,2.72883065129609,0.000513405189849436
10740,0.228938847780228,0.227783605456352,2.96678124645416,2.7293193763135,0.000514268584083766
10755,0.228972226381302,0.227821752429008,2.96730492883892,2.72980177781102,0.000515131861902773
10770,0.229004964232445,0.227859392762184,2.96782142309383,2.73027756758532,0.000515995139721781
10785,0.229037076234818,0.227896526455879,2.96833123781297,2.73074732204305,0.000516858359333128
10800,0.229068592190742,0.227933153510094,2.96883444080891,2.7312104817307,0.000517721578944474
10815,0.2253398001194,0.216536194086075,3.00370494028548,2.7584927573349,0.000518584856763482
10830,0.225879207253456,0.220779731869698,3.06354771490067,2.81423092331992,0.000519448192790151
10845,0.226208239793777,0.223262622952461,3.09964785926981,2.84959594578658,0.000520311528816819
10860,0.226450249552727,0.224419072270393,3.11646499765334,2.86620837504755,0.00052117498125881
10875,0.226644188165665,0.224986061453819,3.12463203551019,2.87418916574743,0.0005220384337008
10890,0.226807445287704,0.225313365459442,3.12929814897252,2.87867315166493,0.000522902060765773
10905,0.226949363946915,0.225537329912186,3.13246964001966,2.881676772755,0.000523765687830746
10920,0.227075487375259,0.22571112215519,3.13492269105057,2.8839776524332,0.000524629489518702
10935,0.22718945145607,0.225856825709343,3.1369785300946,2.88589515388384,0.000525493465829641
10950,0.227293729782104,0.225984543561935,3.1387824116248,2.88757210728148,0.000526357616763562
10965,0.227390095591545,0.22609943151474,3.14040716631533,2.88908002095564,0.000527222000528127
10980,0.227479830384254,0.226204439997673,3.14189497356966,2.8904588025895,0.000528086675330997
10995,0.227563962340355,0.226301446557045,3.14327146653011,2.89173364454382,0.000528951641172171
11010,0.227643251419067,0.226391717791557,3.1445548528652,2.89292155081446,0.00052981695625931
11025,0.227718323469162,0.226476237177849,3.14575849164645,2.89403489719102,0.000530682678800076
11040,0.227789685130119,0.22655576467514,3.14689269038084,2.89508399118045,0.000531548750586808
11055,0.22785772383213,0.226630881428719,3.14796562048011,2.89607581747498,0.000532415171619505
11070,0.227922812104225,0.226702108979225,3.14898477523058,2.89701753029817,0.000533282000105828
11085,0.227985233068466,0.226769849658012,3.14995537619828,2.89791462246625,0.000534149061422795
11100,0.228045210242271,0.22683447599411,3.15088281448059,2.89877106101313,0.000535016413778067
11115,0.228102967143059,0.226896330714226,3.1517713622679,2.89959186406721,0.000535883998963982
11130,0.228158682584763,0.226955652236938,3.1526251561255,2.90037984584913,0.00053675175877288
11145,0.228212505578995,0.227012723684311,3.15344731543049,2.90113883776773,0.0005376196349971
11160,0.228264600038528,0.227067738771439,3.15424082393489,2.90187131498093,0.000538487511221319
11175,0.228315055370331,0.227120906114578,3.15500866539072,2.90257971874039,0.0005393554456532
11190,0.228364005684853,0.227172389626503,3.15575300979943,2.90326638857892,0.00054022332187742
11205,0.2284115254879,0.227222353219986,3.15647623060014,2.90393346059172,0.000541091023478657
11220,0.228457719087601,0.227270916104317,3.15718012482529,2.90458246056107,0.000541958608664572
11235,0.228502660989761,0.227318227291107,3.15786621825719,2.90521515161317,0.000542825961019844
11250,0.228546410799026,0.227364376187325,3.15853634183455,2.90583282218637,0.000543693080544472
11265,0.228589028120041,0.227409467101097,3.15919141102675,2.90643689634415,0.000544559909030795
11280,0.228630587458611,0.227453589439392,3.15983318895998,2.90702805221195,0.000545426388271153
11295,0.22867114841938,0.227496802806854,3.16046201469696,2.9076080190097,0.000546292576473206
11310,0.228710725903511,0.22753918170929,3.16107938011371,2.90817683064368,0.000547158415429294
11325,0.228749394416809,0.227580800652504,3.16168589552313,2.90873574164597,0.000548023905139416
11340,0.228787183761597,0.227621674537659,3.16228244248833,2.90928498936048,0.000548889103811234
11355,0.228824123740196,0.227661892771721,3.16286908882184,2.90982579441305,0.000549753953237087
11370,0.228860273957253,0.227701455354691,3.16344668218049,2.91035788555348,0.000550618511624634
11385,0.228895634412766,0.227740406990051,3.16401579897092,2.91088214434488,0.000551482837181538
11400,0.22893026471138,0.227778777480125,3.16457681216212,2.91139884203742,0.000552346871700138
11415,0.228964164853096,0.227816596627235,3.16512972175411,2.91190835160011,0.000553210731595755
11430,0.228997394442558,0.227853879332542,3.16567507024725,2.91241060522041,0.000554074358660728
11445,0.229029938578606,0.227890640497208,3.1662128915478,2.9129059758673,0.000554937869310379
11460,0.229061856865883,0.227926895022392,3.1667435247185,2.9133949721349,0.000555801263544708
11475,0.22909314930439,0.227962657809258,3.16726717319698,2.91387711933536,0.000556664541363716
11490,0.229123830795288,0.227997928857803,3.16778393870207,2.91435316340672,0.000557527819182724
11505,0.229153946042061,0.228032737970352,3.16829378732749,2.9148226635674,0.00055839103879407
11520,0.229183480143547,0.228067085146904,3.16879699032342,2.91528609450523,0.000559254258405417
11535,0.22566482424736,0.21733196079731,3.20367182980293,2.9425423979044,0.000560117536224425
11550,0.226172506809235,0.221324920654297,3.26352301317379,2.99822894158895,0.000560980872251093
11565,0.226482167840004,0.223661303520203,3.29962776879604,3.03356521153619,0.000561844208277762
11580,0.226709961891174,0.224749535322189,3.31644704327477,3.05016619743007,0.000562707660719752
11595,0.226892486214638,0.225283116102219,3.32461442019435,3.05814325843993,0.000563571113161743
11610,0.227046146988869,0.225591138005257,3.32928083881313,3.06262573552829,0.000564434682019055
11625,0.227179706096649,0.225801929831505,3.33245232986028,3.06562874630545,0.000565298367291689
11640,0.227298408746719,0.225965484976768,3.33490541479746,3.06792932082719,0.000566162168979645
11655,0.227405667304993,0.226102605462074,3.33696125384149,3.06984651712138,0.000567026145290583
11670,0.227503821253777,0.226222813129425,3.33876510146542,3.07152345356588,0.000567890296224505
11685,0.227594509720802,0.226330950856209,3.3403901613124,3.07303109598985,0.00056875467998907
11700,0.227678969502449,0.226429775357246,3.34187769731655,3.07440986067058,0.000569619354791939
11715,0.227758139371872,0.226521074771881,3.34325419027699,3.07568443137472,0.000570484320633113
11730,0.227832779288292,0.226606041193008,3.34453784786227,3.07687230373908,0.000571349635720253
11745,0.227903425693512,0.226685583591461,3.34574121539334,3.07798568402191,0.000572215358261019
11760,0.227970585227013,0.226760432124138,3.34687568537791,3.07903447285489,0.00057308143004775
11775,0.228034630417824,0.226831123232841,3.34794861547718,3.08002653649332,0.000573947909288108
11790,0.228095903992653,0.226898148655891,3.34896777022765,3.08096801197261,0.000574814679566771
11805,0.228154629468918,0.22696191072464,3.34993837119535,3.08186479898423,0.000575681740883738
11820,0.228211089968681,0.227022737264633,3.35086580947766,3.08272147487502,0.000576549093239009
11835,0.228265449404716,0.227080941200256,3.35175435726497,3.08354200667892,0.000577416678424925
11850,0.228317886590958,0.227136790752411,3.35260818502884,3.08432998846084,0.000578284438233823
11865,0.228368550539017,0.227190494537354,3.35343031042756,3.08508870912926,0.000579152314458042
11880,0.228417575359344,0.227242276072502,3.35422381893196,3.08582118634246,0.000580020190682262
11895,0.228465065360069,0.227292314171791,3.35499169429406,3.08652955619564,0.000580888125114143
11910,0.228511124849319,0.227340772747993,3.35573627604668,3.08721622603417,0.000581756001338363
11925,0.228555858135223,0.22738778591156,3.35645949684739,3.08788302679679,0.0005826237029396
11940,0.228599339723587,0.227433502674103,3.35716311982236,3.08853202676614,0.000583491288125515
11955,0.228641629219055,0.22747802734375,3.35784924716053,3.08916471781824,0.000584358640480787
11970,0.228682801127434,0.22752146422863,3.35851937073789,3.08978238839144,0.000585225701797754
11985,0.228722915053368,0.227563887834549,3.35917471118027,3.09038646254922,0.000586092530284077
12000,0.228762030601501,0.227605417370796,3.35981618395705,3.09097758451075,0.000586959067732096
12015,0.22880020737648,0.227646082639694,3.36044531485049,3.09155728005832,0.000587825197726488
12030,0.228837460279465,0.22768597304821,3.36106268026723,3.09212639684875,0.000588691036682576
12045,0.2288738489151,0.227725133299828,3.36166916177039,3.09268500269458,0.000589556584600359
12060,0.22890941798687,0.227763622999191,3.3622654374854,3.09323452165928,0.000590421725064516
12075,0.228944197297096,0.227801457047462,3.36285235506909,3.09377505546166,0.000591286632698029
12090,0.228978201746941,0.227838695049286,3.36342994842774,3.0943071466021,0.000592151191085577
12105,0.229011490941048,0.227875351905823,3.36399909912444,3.09483140539349,0.00059301545843482
12120,0.229044079780579,0.227911472320557,3.36455984106547,3.09534810308604,0.00059387949295342
12135,0.229075998067856,0.227947056293488,3.36511298800137,3.09585757874245,0.000594743352849036
12150,0.229107260704041,0.227982148528099,3.3656583364945,3.09635986626902,0.00059560697991401
12165,0.229137897491455,0.228016749024391,3.36619619170132,3.09685523691592,0.000596470490563661
12180,0.229167923331261,0.228050872683525,3.36672679096575,3.09734396193333,0.00059733388479799
12195,0.229197382926941,0.228084534406662,3.36725047335051,3.09782634647771,0.000598197162616998
12210,0.229226261377335,0.228117734193802,3.3677672388556,3.09830215320515,0.000599060440436006
12225,0.229254603385925,0.228150501847267,3.36827705357475,3.09877189070974,0.000599923660047352
12240,0.229282408952713,0.228182822465897,3.36878025657068,3.09923532164758,0.000600786879658699
12255,0.225957244634628,0.218038693070412,3.40362620790569,3.12649983036478,0.000601650157477707
12270,0.226436719298363,0.221811145544052,3.46342598936684,3.18220315765441,0.000602513435296714
12285,0.226729184389114,0.224018409848213,3.49950270450142,3.21754858229533,0.000603376829531044
12300,0.22694431245327,0.225046440958977,3.51631112897282,3.23415329787923,0.000604240223765373
12315,0.22711668908596,0.225550457835197,3.52447474229611,3.24213161342118,0.000605103734415025
12330,0.227261811494827,0.225841403007507,3.5291399063828,3.24661470082246,0.000605967303272337
12345,0.227387949824333,0.226040497422218,3.53231048196057,3.24961771159962,0.000606830988544971
12360,0.227500066161156,0.226194977760315,3.53476353299149,3.25191828612135,0.000607694790232927
12375,0.227601379156113,0.226324483752251,3.53681937203551,3.253835787572,0.000608558708336204
12390,0.227694064378738,0.226438015699387,3.53862294840926,3.25551245276632,0.000609422859270126
12405,0.227779716253281,0.226540148258209,3.54024770309978,3.2570203325342,0.000610287243034691
12420,0.227859482169151,0.226633489131927,3.54173523910393,3.2583991311212,0.00061115191783756
12435,0.227934271097183,0.226719707250595,3.5431116981581,3.25967393916925,0.000612016883678734
12450,0.22800475358963,0.226799964904785,3.54439508449319,3.2608615741897,0.000612882256973535
12465,0.228071480989456,0.226875096559525,3.54559845202427,3.26197522572272,0.000613747979514301
12480,0.228134900331497,0.226945787668228,3.54673261685238,3.26302374330551,0.000614614051301032
12495,0.228195399045944,0.227012559771538,3.54780554695165,3.26401584085022,0.000615480472333729
12510,0.228253245353699,0.227075859904289,3.54882443045194,3.26495755367342,0.000616347242612392
12525,0.228308722376823,0.227136075496674,3.54979503141964,3.26585434068504,0.00061721436213702
12540,0.228362038731575,0.227193534374237,3.55072246970195,3.26671077923192,0.000618081714492291
12555,0.228413388133049,0.227248504757881,3.55161098358298,3.267531582286,0.000618949299678206
12570,0.228462904691696,0.227301239967346,3.55246454009667,3.26831953016164,0.000619817059487104
12585,0.22851075232029,0.227351978421211,3.55328666549539,3.26907828473634,0.000620684877503663
12600,0.228557050228119,0.227400884032249,3.55408017399979,3.26981076194954,0.000621552811935544
12615,0.228601902723312,0.227448135614395,3.55484801545562,3.27051913180272,0.000622420746367425
12630,0.228645414113998,0.227493897080421,3.55559232595806,3.27120580164125,0.000623288564383984
12645,0.228687658905983,0.22753831744194,3.55631554675877,3.27187287365405,0.000624156324192882
12660,0.228728726506233,0.227581486105919,3.55701916973374,3.27252187362341,0.000625023909378797
12675,0.228768661618233,0.227623537182808,3.55770526316563,3.27315429342532,0.000625891261734068
12690,0.228807553648949,0.227664560079575,3.558375386743,3.2737722352487,0.000626758381258696
12705,0.228845447301865,0.227704644203186,3.5590304559352,3.2743760381563,0.000627625151537359
12720,0.228882387280464,0.227743864059448,3.55967219996215,3.27496746527428,0.000628491688985378
12735,0.228918433189392,0.227782279253006,3.56030105960541,3.27554712691558,0.000629357877187431
12750,0.228953614830971,0.227819949388504,3.56091839111588,3.27611597245583,0.000630223716143519
12765,0.228987991809845,0.227856934070587,3.56152490652531,3.27667484955184,0.000631089205853641
12780,0.229021579027176,0.227893278002739,3.56212118224032,3.27722413117263,0.000631954404525459
12795,0.229054421186447,0.227929010987282,3.56270782857383,3.27776490231892,0.000632819253951311
